timestamp,host,platform,git_commit,llama_bench_version,model_file,model_name,quant,arch,split,file_bytes,n_params,n_active_params,n_layers,n_kv_heads,head_dim,n_expert,n_expert_used,n_gpu_layers,n_prompt,n_gen,n_depth,n_threads,flash_attn,type_k,type_v,n_batch,n_ubatch,test,avg_ts,stddev_ts,avg_ns,stddev_ns,samples_ts,settle_s,repetitions,backend,error
2026-08-30T04:49:19.345756-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.5-9B-Q8_0.gguf,Qwen3.5-9B-Q8_0,Q8_0,qwen35,,9527502048,8953803264,8953803264,32,4,256,0,0,99,0,128,16384,12,1,f16,f16,2048,512,,18.548878,0.211178,6901392883,77518883,"[18.9184, 18.5102, 18.4441, 18.3923, 18.4793]",45.0,5,"BLAS,MTL",
2026-08-30T05:31:33.457580-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ2_XXS.gguf,Qwen3.8-27B-UD-IQ2_XXS,IQ2_XXS,qwen35,,7266070528,26895998464,26895998464,64,4,256,0,0,99,512,0,0,12,1,f16,f16,2048,512,,82.541899,13.789924,6335304850,3849490361,"[72.3922, 74.1246, 71.3881, 94.1844, 100.62]",45.0,5,"BLAS,MTL",
2026-08-30T05:31:33.457580-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ2_XXS.gguf,Qwen3.8-27B-UD-IQ2_XXS,IQ2_XXS,qwen35,,7266070528,26895998464,26895998464,64,4,256,0,0,99,0,128,0,12,1,f16,f16,2048,512,,10.164365,0.495759,12617328975,623205513,"[9.61749, 10.3616, 10.5343, 9.65018, 10.6582]",45.0,5,"BLAS,MTL",
2026-08-30T05:31:33.457580-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ2_XXS.gguf,Qwen3.8-27B-UD-IQ2_XXS,IQ2_XXS,qwen35,,7266070528,26895998464,26895998464,64,4,256,0,0,99,512,0,4096,12,1,f16,f16,2048,512,,53.048963,36.775624,204786453108,1861590850,"[48.6298, 40.2097, 0.517693, 84.0337, 91.8539]",45.0,5,"BLAS,MTL",
2026-08-30T05:31:33.457580-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ2_XXS.gguf,Qwen3.8-27B-UD-IQ2_XXS,IQ2_XXS,qwen35,,7266070528,26895998464,26895998464,64,4,256,0,0,99,0,128,4096,12,1,f16,f16,2048,512,,10.495528,0.371333,12208089900,438807549,"[10.197, 10.8115, 10.7585, 10.7117, 9.99883]",45.0,5,"BLAS,MTL",
2026-08-30T05:31:33.457580-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ2_XXS.gguf,Qwen3.8-27B-UD-IQ2_XXS,IQ2_XXS,qwen35,,7266070528,26895998464,26895998464,64,4,256,0,0,99,512,0,16384,12,1,f16,f16,2048,512,,80.231954,11.250841,6488402867,954431160,"[69.9996, 66.4165, 87.4107, 91.5768, 85.7562]",45.0,5,"BLAS,MTL",
2026-08-30T05:31:33.457580-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ2_XXS.gguf,Qwen3.8-27B-UD-IQ2_XXS,IQ2_XXS,qwen35,,7266070528,26895998464,26895998464,64,4,256,0,0,99,0,128,16384,12,1,f16,f16,2048,512,,9.56499,0.289212,13392021158,408671663,"[9.85031, 9.7859, 9.66901, 9.19926, 9.32048]",45.0,5,"BLAS,MTL",
2026-08-30T06:14:47.806151-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ3_XXS.gguf,Qwen3.8-27B-UD-IQ3_XXS,IQ3_XXS,qwen35,,10934860704,27320697856,27320697856,65,4,256,0,0,99,512,0,0,12,1,f16,f16,2048,512,,75.984992,3.231568,6747546550,275612736,"[73.2733, 74.0394, 75.0604, 76.1114, 81.4405]",45.0,5,"BLAS,MTL",
2026-08-30T06:14:47.806151-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ3_XXS.gguf,Qwen3.8-27B-UD-IQ3_XXS,IQ3_XXS,qwen35,,10934860704,27320697856,27320697856,65,4,256,0,0,99,0,128,0,12,1,f16,f16,2048,512,,8.614963,0.860464,14981665650,4031169504,"[7.39154, 8.36467, 8.43383, 9.43403, 9.45074]",45.0,5,"BLAS,MTL",
2026-08-30T06:14:47.806151-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ3_XXS.gguf,Qwen3.8-27B-UD-IQ3_XXS,IQ3_XXS,qwen35,,10934860704,27320697856,27320697856,65,4,256,0,0,99,512,0,4096,12,1,f16,f16,2048,512,,92.562131,9.667011,5587400908,670611462,"[96.4399, 97.0471, 75.5917, 94.2571, 99.4748]",45.0,5,"BLAS,MTL",
2026-08-30T06:14:47.806151-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ3_XXS.gguf,Qwen3.8-27B-UD-IQ3_XXS,IQ3_XXS,qwen35,,10934860704,27320697856,27320697856,65,4,256,0,0,99,0,128,4096,12,1,f16,f16,2048,512,,6.47914,3.732344,202452265591,4197998917,"[8.96835, 8.19651, 6.12565, 0.135134, 8.97006]",45.0,5,"BLAS,MTL",
2026-08-30T06:14:47.806151-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ3_XXS.gguf,Qwen3.8-27B-UD-IQ3_XXS,IQ3_XXS,qwen35,,10934860704,27320697856,27320697856,65,4,256,0,0,99,512,0,16384,12,1,f16,f16,2048,512,,63.680486,13.566631,8393189524,4274781373,"[79.2724, 66.2126, 70.2632, 59.6382, 43.016]",45.0,5,"BLAS,MTL",
2026-08-30T06:14:47.806151-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-IQ3_XXS.gguf,Qwen3.8-27B-UD-IQ3_XXS,IQ3_XXS,qwen35,,10934860704,27320697856,27320697856,65,4,256,0,0,99,0,128,16384,12,1,f16,f16,2048,512,,5.522068,4.064258,72694391333,690716592,"[0.531606, 8.5193, 8.61164, 1.65439, 8.2934]",45.0,5,"BLAS,MTL",
2026-08-30T07:04:18.115922-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-Q2_K_XL.gguf,Qwen3.8-27B-UD-Q2_K_XL,Q2_K,qwen35,,9828981664,27320697856,27320697856,65,4,256,0,0,99,512,0,0,12,1,f16,f16,2048,512,,71.865983,7.808568,7202428708,899057142,"[72.064, 77.0404, 58.3173, 76.1665, 75.7416]",45.0,5,"BLAS,MTL",
2026-08-30T07:04:18.115922-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-Q2_K_XL.gguf,Qwen3.8-27B-UD-Q2_K_XL,Q2_K,qwen35,,9828981664,27320697856,27320697856,65,4,256,0,0,99,0,128,0,12,1,f16,f16,2048,512,,15.010707,9.44243,11559811258,631105151,"[8.87069, 8.49226, 7.03732, 25.4617, 25.1916]",45.0,5,"BLAS,MTL",
2026-08-30T07:04:18.115922-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-Q2_K_XL.gguf,Qwen3.8-27B-UD-Q2_K_XL,Q2_K,qwen35,,9828981664,27320697856,27320697856,65,4,256,0,0,99,512,0,4096,12,1,f16,f16,2048,512,,81.699212,70.14959,33762248775,212238436,"[190.959, 3.58796, 99.2742, 65.9655, 48.7092]",45.0,5,"BLAS,MTL",
2026-08-30T07:04:18.115922-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-Q2_K_XL.gguf,Qwen3.8-27B-UD-Q2_K_XL,Q2_K,qwen35,,9828981664,27320697856,27320697856,65,4,256,0,0,99,0,128,4096,12,1,f16,f16,2048,512,,7.793385,4.317969,197333629608,4142599923,"[0.137084, 8.78113, 9.69526, 10.2362, 10.1172]",45.0,5,"BLAS,MTL",
2026-08-30T07:04:18.115922-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-Q2_K_XL.gguf,Qwen3.8-27B-UD-Q2_K_XL,Q2_K,qwen35,,9828981664,27320697856,27320697856,65,4,256,0,0,99,512,0,16384,12,1,f16,f16,2048,512,,64.321038,36.179242,190659994625,1652048628,"[78.9061, 82.156, 0.551944, 71.4206, 88.5706]",45.0,5,"BLAS,MTL",
2026-08-30T07:04:18.115922-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],Qwen3.8-27B-UD-Q2_K_XL.gguf,Qwen3.8-27B-UD-Q2_K_XL,Q2_K,qwen35,,9828981664,27320697856,27320697856,65,4,256,0,0,99,0,128,16384,12,1,f16,f16,2048,512,,9.348313,0.238727,13699435125,348861223,"[9.25706, 9.68492, 9.44063, 9.03665, 9.32231]",45.0,5,"BLAS,MTL",
2026-08-30T07:06:39.202579-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q4_K_M.gguf,SmolLM3-Q4_K_M,Q4_K_M,smollm3,,1915305312,3075098624,3075098624,36,4,128,0,0,99,512,0,0,12,1,f16,f16,2048,512,,892.103828,627.803486,840908383,515171540,"[1802.37, 1286.5, 531.548, 328.54, 511.56]",45.0,5,"BLAS,MTL",
2026-08-30T07:06:39.202579-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q4_K_M.gguf,SmolLM3-Q4_K_M,Q4_K_M,smollm3,,1915305312,3075098624,3075098624,36,4,128,0,0,99,0,128,0,12,1,f16,f16,2048,512,,54.568243,2.168684,2348585833,91205974,"[55.8077, 57.7963, 53.2902, 52.7129, 53.234]",45.0,5,"BLAS,MTL",
2026-08-30T07:06:39.202579-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q4_K_M.gguf,SmolLM3-Q4_K_M,Q4_K_M,smollm3,,1915305312,3075098624,3075098624,36,4,128,0,0,99,512,0,4096,12,1,f16,f16,2048,512,,449.121075,37.216156,1146352899,95840131,"[414.834, 407.513, 452.978, 481.703, 488.577]",45.0,5,"BLAS,MTL",
2026-08-30T07:06:39.202579-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q4_K_M.gguf,SmolLM3-Q4_K_M,Q4_K_M,smollm3,,1915305312,3075098624,3075098624,36,4,128,0,0,99,0,128,4096,12,1,f16,f16,2048,512,,56.459148,6.520266,2292649641,276285102,"[49.593, 49.0686, 60.6192, 61.4203, 61.5946]",45.0,5,"BLAS,MTL",
2026-08-30T07:06:39.202579-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q4_K_M.gguf,SmolLM3-Q4_K_M,Q4_K_M,smollm3,,1915305312,3075098624,3075098624,36,4,128,0,0,99,512,0,16384,12,1,f16,f16,2048,512,,444.10795,53.869087,1165591275,131586957,"[529.961, 454.173, 400.414, 397.229, 438.763]",45.0,5,"BLAS,MTL",
2026-08-30T07:06:39.202579-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q4_K_M.gguf,SmolLM3-Q4_K_M,Q4_K_M,smollm3,,1915305312,3075098624,3075098624,36,4,128,0,0,99,0,128,16384,12,1,f16,f16,2048,512,,47.02405,2.265068,2726818408,124792456,"[50.9378, 46.571, 45.8526, 46.5887, 45.1701]",45.0,5,"BLAS,MTL",
2026-08-30T07:30:56.010606-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q8_0.gguf,SmolLM3-Q8_0,Q8_0,smollm3,,3275574624,3075098624,3075098624,36,4,128,0,0,99,512,0,0,12,1,f16,f16,2048,512,,460.102581,0.271517,1112795633,657850,"[460.459, 459.829, 460.302, 459.88, 460.043]",45.0,5,"BLAS,MTL",
2026-08-30T07:30:56.010606-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q8_0.gguf,SmolLM3-Q8_0,Q8_0,smollm3,,3275574624,3075098624,3075098624,36,4,128,0,0,99,0,128,0,12,1,f16,f16,2048,512,,50.691751,5.583871,2552856683,315984735,"[41.4441, 49.3529, 54.4021, 54.1144, 54.1452]",45.0,5,"BLAS,MTL",
2026-08-30T07:30:56.010606-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q8_0.gguf,SmolLM3-Q8_0,Q8_0,smollm3,,3275574624,3075098624,3075098624,36,4,128,0,0,99,512,0,4096,12,1,f16,f16,2048,512,,486.032819,74.413554,1078887233,207870256,"[352.927, 518.312, 519.154, 519.059, 520.713]",45.0,5,"BLAS,MTL",
2026-08-30T07:30:56.010606-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q8_0.gguf,SmolLM3-Q8_0,Q8_0,smollm3,,3275574624,3075098624,3075098624,36,4,128,0,0,99,0,128,4096,12,1,f16,f16,2048,512,,39.329368,14.535809,3768304599,4119301082,"[49.8327, 49.8757, 49.4893, 19.6399, 27.8092]",45.0,5,"BLAS,MTL",
2026-08-30T07:30:56.010606-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q8_0.gguf,SmolLM3-Q8_0,Q8_0,smollm3,,3275574624,3075098624,3075098624,36,4,128,0,0,99,512,0,16384,12,1,f16,f16,2048,512,,477.776665,83.890003,1094866916,166403549,"[618.928, 486.296, 446.189, 428.332, 409.138]",45.0,5,"BLAS,MTL",
2026-08-30T07:30:56.010606-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],SmolLM3-Q8_0.gguf,SmolLM3-Q8_0,Q8_0,smollm3,,3275574624,3075098624,3075098624,36,4,128,0,0,99,0,128,16384,12,1,f16,f16,2048,512,,29.740023,16.564352,202339367616,444556665,"[36.9407, 38.0835, 37.1223, 0.128268, 36.4253]",45.0,5,"BLAS,MTL",
2026-08-30T07:36:33.377741-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gemma-4-12b-it-qat-q4_0.gguf,gemma-4-12b-it-qat-q4_0,Q4_0,gemma4,,6975879296,11907350576,11907350576,48,16,512,0,0,99,512,0,0,12,1,f16,f16,2048,512,,390.047402,144.30538,1500666866,659307956,"[553.991, 496.557, 405.092, 292.539, 202.058]",45.0,5,"BLAS,MTL",
2026-08-30T07:36:33.377741-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gemma-4-12b-it-qat-q4_0.gguf,gemma-4-12b-it-qat-q4_0,Q4_0,gemma4,,6975879296,11907350576,11907350576,48,16,512,0,0,99,0,128,0,12,1,f16,f16,2048,512,,20.489273,1.307396,6268967683,427379810,"[21.0176, 18.2904, 21.6993, 20.4431, 20.9959]",45.0,5,"BLAS,MTL",
2026-08-30T07:36:33.377741-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gemma-4-12b-it-qat-q4_0.gguf,gemma-4-12b-it-qat-q4_0,Q4_0,gemma4,,6975879296,11907350576,11907350576,48,16,512,0,0,99,512,0,4096,12,1,f16,f16,2048,512,,174.225188,12.151435,2950602400,213232197,"[177.569, 179.707, 169.431, 188.308, 156.112]",45.0,5,"BLAS,MTL",
2026-08-30T07:36:33.377741-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gemma-4-12b-it-qat-q4_0.gguf,gemma-4-12b-it-qat-q4_0,Q4_0,gemma4,,6975879296,11907350576,11907350576,48,16,512,0,0,99,0,128,4096,12,1,f16,f16,2048,512,,20.687431,0.84695,6196107683,267961396,"[19.1823, 21.0873, 21.1083, 21.1575, 20.9017]",45.0,5,"BLAS,MTL",
2026-08-30T07:36:33.377741-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gemma-4-12b-it-qat-q4_0.gguf,gemma-4-12b-it-qat-q4_0,Q4_0,gemma4,,6975879296,11907350576,11907350576,48,16,512,0,0,99,512,0,16384,12,1,f16,f16,2048,512,,97.869746,25.819665,5512198083,1349907125,"[135, 113.4, 84.847, 84.8166, 71.2845]",45.0,5,"BLAS,MTL",
2026-08-30T07:36:33.377741-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gemma-4-12b-it-qat-q4_0.gguf,gemma-4-12b-it-qat-q4_0,Q4_0,gemma4,,6975879296,11907350576,11907350576,48,16,512,0,0,99,0,128,16384,12,1,f16,f16,2048,512,,13.439856,0.21164,9525778108,148150910,"[13.221, 13.3748, 13.4543, 13.7873, 13.3619]",45.0,5,"BLAS,MTL",
2026-08-30T07:55:02.820785-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gpt-oss-20b-MXFP4.gguf,gpt-oss-20b-MXFP4,UNKNOWN,gpt-oss,,12109566624,20914757184,4187440704,24,8,64,32,4,99,512,0,0,12,1,f16,f16,2048,512,,438.17669,94.9759,1231852433,366843398,"[495.915, 271.84, 500.68, 468.678, 453.77]",45.0,5,"BLAS,MTL",
2026-08-30T07:55:02.820785-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gpt-oss-20b-MXFP4.gguf,gpt-oss-20b-MXFP4,UNKNOWN,gpt-oss,,12109566624,20914757184,4187440704,24,8,64,32,4,99,0,128,0,12,1,f16,f16,2048,512,,41.190951,2.573444,3116738383,185464826,"[41.2942, 38.822, 39.5085, 40.9019, 45.4281]",45.0,5,"BLAS,MTL",
2026-08-30T07:55:02.820785-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gpt-oss-20b-MXFP4.gguf,gpt-oss-20b-MXFP4,UNKNOWN,gpt-oss,,12109566624,20914757184,4187440704,24,8,64,32,4,99,512,0,4096,12,1,f16,f16,2048,512,,462.268005,40.313098,1113946241,91342643,"[430.965, 445.89, 431.728, 476.273, 526.484]",45.0,5,"BLAS,MTL",
2026-08-30T07:55:02.820785-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gpt-oss-20b-MXFP4.gguf,gpt-oss-20b-MXFP4,UNKNOWN,gpt-oss,,12109566624,20914757184,4187440704,24,8,64,32,4,99,0,128,4096,12,1,f16,f16,2048,512,,46.259702,1.674241,2769893416,100400840,"[46.0739, 48.1089, 45.1535, 44.1952, 47.7671]",45.0,5,"BLAS,MTL",
2026-08-30T07:55:02.820785-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gpt-oss-20b-MXFP4.gguf,gpt-oss-20b-MXFP4,UNKNOWN,gpt-oss,,12109566624,20914757184,4187440704,24,8,64,32,4,99,512,0,16384,12,1,f16,f16,2048,512,,421.135397,51.827687,1231148641,157457714,"[490.294, 431.761, 432.421, 403.658, 347.543]",45.0,5,"BLAS,MTL",
2026-08-30T07:55:02.820785-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],gpt-oss-20b-MXFP4.gguf,gpt-oss-20b-MXFP4,UNKNOWN,gpt-oss,,12109566624,20914757184,4187440704,24,8,64,32,4,99,0,128,16384,12,1,f16,f16,2048,512,,41.238492,3.694686,3123196108,270410330,"[47.0597, 40.7666, 40.8757, 40.7364, 36.7541]",45.0,5,"BLAS,MTL",
2026-08-30T07:56:47.212113-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],inclusionAI_Ling-mini-2.0-Q4_K_M.gguf,inclusionAI_Ling-mini-2.0-Q4_K_M,Q4_K_M,bailingmoe2,,9941894336,16255643392,1432973056,20,4,128,256,8,99,512,0,0,12,1,f16,f16,2048,512,,3193.405247,830.051732,171148041,53161161,"[4096.3, 3752.09, 3326.82, 2807.5, 1984.32]",45.0,5,"BLAS,MTL",
2026-08-30T07:56:47.212113-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],inclusionAI_Ling-mini-2.0-Q4_K_M.gguf,inclusionAI_Ling-mini-2.0-Q4_K_M,Q4_K_M,bailingmoe2,,9941894336,16255643392,1432973056,20,4,128,256,8,99,0,128,0,12,1,f16,f16,2048,512,,99.927628,27.202246,1407894116,586227246,"[52.1982, 119.779, 112.987, 105.42, 109.254]",45.0,5,"BLAS,MTL",
2026-08-30T07:56:47.212113-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],inclusionAI_Ling-mini-2.0-Q4_K_M.gguf,inclusionAI_Ling-mini-2.0-Q4_K_M,Q4_K_M,bailingmoe2,,9941894336,16255643392,1432973056,20,4,128,256,8,99,512,0,4096,12,1,f16,f16,2048,512,,948.971759,9.67543,539575774,5448591,"[965.154, 945.929, 942.58, 941.142, 950.054]",45.0,5,"BLAS,MTL",
2026-08-30T07:56:47.212113-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],inclusionAI_Ling-mini-2.0-Q4_K_M.gguf,inclusionAI_Ling-mini-2.0-Q4_K_M,Q4_K_M,bailingmoe2,,9941894336,16255643392,1432973056,20,4,128,256,8,99,0,128,4096,12,1,f16,f16,2048,512,,97.481028,4.521917,1315237066,58256844,"[105.193, 97.2921, 96.3654, 93.7745, 94.78]",45.0,5,"BLAS,MTL",
2026-08-30T07:56:47.212113-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],inclusionAI_Ling-mini-2.0-Q4_K_M.gguf,inclusionAI_Ling-mini-2.0-Q4_K_M,Q4_K_M,bailingmoe2,,9941894336,16255643392,1432973056,20,4,128,256,8,99,512,0,16384,12,1,f16,f16,2048,512,,746.768918,66.345309,689579991,55779416,"[862.108, 723.929, 734.563, 720.931, 692.314]",45.0,5,"BLAS,MTL",
2026-08-30T07:56:47.212113-07:00,lun-mac,Darwin-arm64,nogit,usage: /opt/homebrew/bin/llama-bench [options],inclusionAI_Ling-mini-2.0-Q4_K_M.gguf,inclusionAI_Ling-mini-2.0-Q4_K_M,Q4_K_M,bailingmoe2,,9941894336,16255643392,1432973056,20,4,128,256,8,99,0,128,16384,12,1,f16,f16,2048,512,,86.15493,14.515055,1514218383,212122075,"[111.75, 80.1777, 75.9923, 82.835, 80.0202]",45.0,5,"BLAS,MTL",
